,date,age,city,state,threat_level,flee,body_camera,gender,race,armed,signs_of_mental_illness,Age_range,daysofweek,year,Median Income,share_white,share_black,share_native_american,share_asian,share_hispanic,percent_completed_hs,poverty_rate,month
4858,2015-03-21,60,harmony,IN,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Saturday,2015,41853.0,0.98,0.01,0.0,0.0,0.01,89.4,6.8,March
4859,2016-09-23,33,pikesville,MD,no_threat,not_fleeing,True,Male,B,unarmed,False,20 - 35,Friday,2016,79970.63,0.4,0.41,0.0,0.04,0.06,96.1,6.8,September
4860,2018-07-18,33,fletcher,NC,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2018,52888.0,0.88,0.04,0.0,0.03,0.05,94.3,6.8,July
4861,2016-06-13,80,tiverton,RI,threat,flee,False,Male,H,armed,False,Over 65,Monday,2016,64537.54,0.4,0.13,0.01,0.03,0.25,89.4,6.8,June
4862,2015-04-09,28,boiling springs,SC,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Thursday,2015,39787.09,1.02,0.33,0.0,0.01,0.05,90.6,6.8,April
4863,2018-01-16,30,bedford,TX,no_threat,not_fleeing,False,Male,H,undetermined,False,20 - 35,Tuesday,2018,61961.0,0.76,0.07,0.01,0.04,0.12,94.8,6.8,January
4864,2013-05-30,34,sterling,VA,threat,not_fleeing,False,Female,A,armed,True,20 - 35,Thursday,2013,82323.0,0.77,0.07,0.0,0.13,0.3,80.6,6.8,May
4865,2013-08-09,57,madison,AL,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Friday,2013,92960.0,0.74,0.15,0.0,0.07,0.04,95.7,6.7,August
4866,2017-10-21,44,cloverdale,CA,no_threat,not_fleeing,False,Male,H,armed,False,36 - 49,Saturday,2017,63917.0,0.67,0.01,0.02,0.01,0.29,82.4,6.7,October
4867,2015-10-25,36,talking rock,GA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Sunday,2015,42500.0,1.0,0.0,0.0,0.0,0.0,76.7,6.7,October
4868,2017-04-06,39,westerville,OH,threat,not_fleeing,False,Male,B,unarmed,True,36 - 49,Thursday,2017,82121.0,0.9,0.06,0.0,0.02,0.02,96.8,6.7,April
4869,2018-07-22,16,bixby,OK,threat,flee,False,Male,W,armed,False,13 - 19,Sunday,2018,73143.0,0.85,0.02,0.06,0.02,0.05,94.9,6.7,July
4870,2016-06-22,31,bellville,TX,threat,not_fleeing,True,Male,W,armed,False,20 - 35,Wednesday,2016,50577.0,0.7,0.09,0.01,0.01,0.19,87.6,6.7,June
4871,2018-03-13,31,sandy,UT,no_threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2018,79491.0,0.89,0.01,0.0,0.03,0.07,95.7,6.7,March
4872,2017-07-18,32,clay,AL,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Tuesday,2017,68717.0,0.85,0.13,0.0,0.01,0.01,92.2,6.6,July
4873,2018-02-26,37,gilbert,AZ,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Monday,2018,82424.0,0.77,0.03,0.01,0.05,0.14,95.6,6.6,February
4874,2016-03-03,27,gilbert,AZ,no_threat,flee,False,Male,H,armed,False,20 - 35,Thursday,2016,82424.0,0.77,0.03,0.01,0.05,0.14,95.6,6.6,March
4875,2015-08-10,24,gilbert,AZ,no_threat,not_fleeing,False,Male,W,armed,False,20 - 35,Monday,2015,82424.0,0.77,0.03,0.01,0.05,0.14,95.6,6.6,August
4876,2013-09-24,21,laguna niguel,CA,no_threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2013,95536.0,0.78,0.01,0.0,0.08,0.13,95.5,6.6,September
4877,2013-01-22,20,woodland park,CO,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Tuesday,2013,64945.0,0.92,0.0,0.01,0.01,0.06,97.5,6.6,January
4878,2013-10-23,28,milford,CT,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2013,75149.65,0.88,0.02,0.0,0.05,0.05,94.2,6.6,October
4879,2018-02-08,35,grant-valkaria,FL,no_threat,not_fleeing,False,Male,H,armed,True,20 - 35,Thursday,2018,59038.0,0.89,0.04,0.0,0.02,0.05,95.2,6.6,February
4880,2018-01-17,29,nashua,IA,threat,flee,False,Male,B,unarmed,True,20 - 35,Wednesday,2018,46121.0,0.99,0.0,0.0,0.01,0.0,94.0,6.6,January
4881,2018-11-09,61,shakopee,MN,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Friday,2018,78731.0,0.77,0.04,0.01,0.1,0.08,92.7,6.6,November
4882,2018-11-21,22,stillwater,MN,no_threat,not_fleeing,True,Male,W,armed,True,20 - 35,Wednesday,2018,76970.0,0.96,0.01,0.0,0.01,0.02,97.0,6.6,November
4883,2016-06-21,19,peterborough,NH,threat,flee,False,Male,W,armed,True,13 - 19,Tuesday,2016,54026.32,0.93,0.02,0.0,0.02,0.03,97.6,6.6,June
4884,2016-02-15,52,jal,NM,threat,not_fleeing,False,Male,H,armed,False,50 - 64,Monday,2016,51667.0,0.62,0.01,0.01,0.0,0.36,72.6,6.6,February
4885,2013-07-08,27,sewickley,PA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Monday,2013,63906.0,0.9,0.07,0.0,0.01,0.02,97.4,6.6,July
4886,2018-08-31,36,fairview,TN,no_threat,not_fleeing,False,Male,W,armed,True,36 - 49,Friday,2018,59406.0,0.95,0.01,0.0,0.01,0.03,87.0,6.6,August
4887,2017-09-26,50,fairview,TN,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Tuesday,2017,59406.0,0.95,0.01,0.0,0.01,0.03,87.0,6.6,September
4888,2015-08-26,22,hendersonville,TN,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Wednesday,2015,61786.0,0.88,0.06,0.0,0.02,0.04,93.8,6.6,August
4889,2014-03-28,25,chino hills,CA,no_threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2014,96914.0,0.45,0.04,0.0,0.26,0.25,93.2,6.5,March
4890,2013-11-19,47,chino hills,CA,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Tuesday,2013,96914.0,0.45,0.04,0.0,0.26,0.25,93.2,6.5,November
4891,2014-12-29,28,paradise,CA,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Monday,2014,44923.0,0.91,0.0,0.01,0.01,0.07,91.2,6.5,December
4892,2014-12-29,28,paradise,CA,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Monday,2014,44923.0,0.91,0.0,0.01,0.01,0.07,91.2,6.5,December
4893,2015-09-11,44,broomfield,CO,threat,flee,False,Male,W,armed,False,36 - 49,Friday,2015,81898.0,0.81,0.01,0.01,0.06,0.11,95.7,6.5,September
4894,2015-10-18,31,palm beach gardens,FL,no_threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Sunday,2015,68802.0,0.85,0.04,0.0,0.03,0.08,94.9,6.5,October
4895,2014-12-11,27,palm beach gardens,FL,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Thursday,2014,68802.0,0.85,0.04,0.0,0.03,0.08,94.9,6.5,December
4896,2014-11-03,27,highland park,IL,no_threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Monday,2014,122829.0,0.88,0.02,0.0,0.03,0.07,96.7,6.5,November
4897,2015-08-21,30,north east,MD,threat,flee,False,Male,W,armed,False,20 - 35,Friday,2015,59614.0,0.87,0.08,0.0,0.02,0.03,82.2,6.5,August
4898,2016-03-27,34,lee's summit,MO,no_threat,not_fleeing,False,Male,W,armed,True,20 - 35,Sunday,2016,78377.0,0.86,0.08,0.0,0.02,0.04,96.4,6.5,March
4899,2014-01-05,18,boiling spring lakes,NC,threat,not_fleeing,False,Male,W,armed,True,13 - 19,Sunday,2014,41880.0,0.92,0.04,0.0,0.01,0.03,81.2,6.5,January
4900,2013-10-23,46,winnemucca,NV,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Wednesday,2013,71250.0,0.71,0.01,0.02,0.01,0.25,85.1,6.5,October
4901,2015-12-16,40,camarillo,CA,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Wednesday,2015,88152.0,0.67,0.02,0.01,0.09,0.21,92.2,6.4,December
4902,2018-05-15,34,lake mary,FL,no_threat,flee,False,Male,W,armed,False,20 - 35,Tuesday,2018,85100.0,0.79,0.05,0.0,0.06,0.1,93.3,6.4,May
4903,2013-04-12,52,alpharetta,GA,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Friday,2013,92839.0,0.68,0.11,0.0,0.13,0.08,96.7,6.4,April
4904,2017-06-13,24,jerseyville,IL,threat,flee,False,Male,W,armed,False,20 - 35,Tuesday,2017,50232.0,0.98,0.0,0.0,0.01,0.01,90.6,6.4,June
4905,2013-03-08,32,abita springs,LA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2013,67250.0,0.93,0.04,0.0,0.0,0.03,92.5,6.4,March
4906,2017-03-27,28,montgomery village,MD,no_threat,not_fleeing,True,Male,W,armed,False,20 - 35,Monday,2017,79970.63,0.4,0.41,0.0,0.04,0.06,89.4,6.4,March
4907,2017-07-10,39,north branch,MN,threat,flee,False,Male,W,armed,False,36 - 49,Monday,2017,67122.0,0.97,0.0,0.0,0.01,0.02,94.7,6.4,July
4908,2017-04-16,47,vadnais heights,MN,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Sunday,2017,71518.0,0.84,0.04,0.01,0.08,0.03,93.7,6.4,April
4909,2017-09-21,38,rockwall,TX,threat,flee,False,Male,H,armed,False,36 - 49,Thursday,2017,88810.0,0.76,0.05,0.01,0.03,0.15,91.6,6.4,September
4910,2016-06-23,25,wauwatosa,WI,no_threat,not_fleeing,True,Male,B,unarmed,False,20 - 35,Thursday,2016,69460.0,0.9,0.04,0.0,0.03,0.03,96.6,6.4,June
4911,2015-07-16,29,wauwatosa,WI,no_threat,not_fleeing,False,Male,H,armed,True,20 - 35,Thursday,2015,69460.0,0.9,0.04,0.0,0.03,0.03,96.6,6.4,July
4912,2015-03-31,27,fort meade,MD,no_threat,flee,False,Female,B,unarmed,False,20 - 35,Tuesday,2015,64518.0,0.64,0.23,0.01,0.03,0.12,96.3,6.3,March
4913,2017-05-28,22,cary,NC,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Sunday,2017,91579.0,0.71,0.08,0.0,0.13,0.08,95.3,6.3,May
4914,2018-06-14,40,kirkland,WA,no_threat,not_fleeing,False,Male,H,armed,False,36 - 49,Thursday,2018,92127.0,0.81,0.02,0.0,0.11,0.06,96.3,6.3,June
4915,2015-10-15,35,kirkland,WA,threat,flee,False,Male,W,armed,False,20 - 35,Thursday,2015,92127.0,0.81,0.02,0.0,0.11,0.06,96.3,6.3,October
4916,2013-10-22,25,san bruno,CA,threat,not_fleeing,False,Male,H,unarmed,False,20 - 35,Tuesday,2013,83888.0,0.46,0.02,0.01,0.24,0.27,89.2,6.2,October
4917,2018-10-10,26,thousand oaks,CA,no_threat,not_fleeing,True,Male,W,armed,True,20 - 35,Wednesday,2018,100946.0,0.75,0.01,0.0,0.08,0.16,92.4,6.2,October
4918,2016-04-14,54,mcpherson,KS,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Thursday,2016,53566.0,0.93,0.01,0.0,0.01,0.05,94.4,6.2,April
4919,2014-06-04,56,mcpherson,KS,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Wednesday,2014,53566.0,0.93,0.01,0.0,0.01,0.05,94.4,6.2,June
4920,2016-01-27,30,mansfield,TX,threat,flee,False,Male,W,armed,False,20 - 35,Wednesday,2016,90089.0,0.69,0.13,0.01,0.03,0.14,94.4,6.2,January
4921,2013-01-12,34,elkview,WV,threat,not_fleeing,False,Male,A,armed,False,20 - 35,Saturday,2013,39097.12,0.91,0.07,0.0,0.01,0.01,82.3,6.2,January
4922,2018-04-05,34,fremont,CA,threat,flee,False,Male,A,armed,False,20 - 35,Thursday,2018,105355.0,0.32,0.03,0.0,0.5,0.15,92.3,6.1,April
4923,2017-02-05,45,fremont,CA,threat,not_fleeing,False,Male,B,unarmed,True,36 - 49,Sunday,2017,105355.0,0.32,0.03,0.0,0.5,0.15,92.3,6.1,February
4924,2015-07-20,54,fremont,CA,no_threat,not_fleeing,False,Male,B,unarmed,False,50 - 64,Monday,2015,105355.0,0.32,0.03,0.0,0.5,0.15,92.3,6.1,July
4925,2015-01-16,32,fremont,CA,no_threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Friday,2015,105355.0,0.32,0.03,0.0,0.5,0.15,92.3,6.1,January
4926,2018-12-05,41,martinez,CA,threat,flee,False,Male,W,armed,False,36 - 49,Wednesday,2018,87959.0,0.74,0.03,0.01,0.08,0.14,93.3,6.1,December
4927,2017-08-22,30,orcutt,CA,no_threat,flee,False,Male,W,armed,False,20 - 35,Tuesday,2017,62652.87,0.18,0.07,0.01,0.11,0.34,92.0,6.1,August
4928,2014-03-19,34,pacifica,CA,no_threat,not_fleeing,False,Male,A,armed,True,20 - 35,Wednesday,2014,100193.0,0.62,0.02,0.01,0.19,0.16,94.2,6.1,March
4929,2013-08-24,29,simi valley,CA,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Saturday,2013,90210.0,0.69,0.01,0.01,0.08,0.21,90.5,6.1,August
4930,2018-07-17,25,altoona,IA,no_threat,flee,False,Male,W,armed,False,20 - 35,Tuesday,2018,69748.0,0.95,0.01,0.0,0.01,0.03,94.9,6.1,July
4931,2017-03-14,56,toms river,NJ,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Tuesday,2017,80901.07,0.21,0.27,0.01,0.05,0.27,91.9,6.1,March
4932,2014-08-10,49,palenville,NY,threat,not_fleeing,False,Female,W,armed,False,36 - 49,Sunday,2014,50106.0,0.95,0.01,0.0,0.01,0.03,97.5,6.1,August
4933,2014-08-10,51,palenville,NY,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Sunday,2014,50106.0,0.95,0.01,0.0,0.01,0.03,97.5,6.1,August
4934,2013-04-26,18,atascocita,TX,threat,not_fleeing,False,Male,B,unarmed,False,13 - 19,Friday,2013,51601.09,0.22,0.12,0.01,0.03,0.3,92.0,6.1,April
4935,2017-08-21,22,franklin,WI,no_threat,flee,False,Male,W,armed,True,20 - 35,Monday,2017,73148.0,0.86,0.05,0.0,0.05,0.04,92.1,6.1,August
4936,2018-11-22,21,hoover,AL,no_threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Thursday,2018,77146.0,0.74,0.15,0.0,0.05,0.06,95.2,6.0,November
4937,2015-03-11,53,hoover,AL,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Wednesday,2015,77146.0,0.74,0.15,0.0,0.05,0.06,95.2,6.0,March
4938,2016-08-18,38,poway,CA,threat,flee,False,Male,W,armed,False,36 - 49,Thursday,2016,95815.0,0.72,0.02,0.01,0.1,0.15,93.0,6.0,August
4939,2015-10-20,30,mandeville,LA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2015,71689.0,0.89,0.04,0.0,0.02,0.05,92.0,6.0,October
4940,2018-04-12,23,lake elmo,MN,no_threat,not_fleeing,False,Male,W,armed,True,20 - 35,Thursday,2018,99125.0,0.93,0.01,0.0,0.03,0.03,96.2,6.0,April
4941,2014-04-16,23,fenton,MO,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2014,89205.0,0.96,0.0,0.0,0.02,0.02,95.2,6.0,April
4942,2018-03-20,56,princeton,NJ,no_threat,not_fleeing,False,Male,W,armed,False,50 - 64,Tuesday,2018,114645.0,0.71,0.06,0.0,0.13,0.1,96.6,6.0,March
4943,2013-11-29,22,kyle,TX,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2013,72746.0,0.58,0.04,0.01,0.01,0.36,86.6,6.0,November
4944,2014-09-19,66,pine,AZ,threat,not_fleeing,False,Male,W,armed,False,Over 65,Friday,2014,42495.67,0.32,0.04,0.02,0.03,0.28,94.5,5.9,September
4945,2015-03-13,32,walnut creek,CA,no_threat,flee,False,Male,H,unarmed,False,20 - 35,Friday,2015,82120.0,0.78,0.02,0.0,0.12,0.08,97.3,5.9,March
4946,2017-02-11,33,aiea,HI,no_threat,flee,False,Male,P,armed,False,20 - 35,Saturday,2017,64676.27,0.25,0.02,0.0,0.6,0.11,93.8,5.9,February
4947,2016-02-13,29,urbandale,IA,threat,not_fleeing,True,Male,B,unarmed,False,20 - 35,Saturday,2016,78059.0,0.91,0.03,0.0,0.03,0.03,97.0,5.9,February
4948,2018-07-06,43,overland park,KS,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Friday,2018,72463.0,0.84,0.04,0.0,0.06,0.06,96.6,5.9,July
4949,2018-01-20,17,overland park,KS,no_threat,flee,False,Male,W,armed,True,13 - 19,Saturday,2018,72463.0,0.84,0.04,0.0,0.06,0.06,96.6,5.9,January
4950,2014-03-04,44,clawson,MI,threat,not_fleeing,False,Male,W,armed,False,36 - 49,Tuesday,2014,56395.0,0.94,0.02,0.0,0.02,0.02,93.7,5.9,March
4951,2018-01-12,54,sherwood,OR,threat,flee,False,Male,W,armed,False,50 - 64,Friday,2018,80107.0,0.89,0.01,0.0,0.03,0.07,95.8,5.9,January
4952,2018-09-05,33,morris,AL,no_threat,flee,False,Male,W,armed,False,20 - 35,Wednesday,2018,70043.0,0.98,0.01,0.0,0.0,0.01,84.9,5.8,September
4953,2014-07-13,26,fountain hills,AZ,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Sunday,2014,73272.0,0.92,0.01,0.01,0.02,0.04,96.6,5.8,July
4954,2017-10-11,43,marana,AZ,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Wednesday,2017,74438.0,0.74,0.02,0.01,0.03,0.2,94.1,5.8,October
4955,2015-02-16,56,marana,AZ,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Monday,2015,74438.0,0.74,0.02,0.01,0.03,0.2,94.1,5.8,February
4956,2016-05-22,35,oxford,MA,threat,not_fleeing,False,Male,H,armed,False,20 - 35,Sunday,2016,71765.91,0.36,0.14,0.0,0.05,0.17,92.6,5.8,May
4957,2013-08-28,25,catonsville,MD,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Wednesday,2013,79970.63,0.4,0.41,0.0,0.04,0.06,93.8,5.8,August
4958,2015-07-23,31,plymouth,MN,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Thursday,2015,85418.0,0.85,0.05,0.0,0.07,0.03,97.3,5.8,July
4959,2016-10-28,34,north royalton,OH,threat,not_fleeing,False,Male,A,armed,True,20 - 35,Friday,2016,64745.0,0.94,0.01,0.0,0.03,0.02,94.0,5.8,October
4960,2016-06-12,23,eagle mountain,UT,no_threat,not_fleeing,False,Male,W,armed,True,20 - 35,Sunday,2016,69018.0,0.9,0.01,0.0,0.01,0.08,95.5,5.8,June
4961,2017-08-16,54,livermore,CA,threat,not_fleeing,False,Male,W,armed,True,50 - 64,Wednesday,2017,100992.0,0.69,0.02,0.01,0.08,0.2,91.5,5.7,August
4962,2014-08-06,51,pearl city,HI,threat,not_fleeing,False,Male,H,armed,False,50 - 64,Wednesday,2014,64676.27,0.25,0.02,0.0,0.6,0.11,92.4,5.7,August
4963,2015-09-13,39,wellman,IA,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Sunday,2015,56983.0,0.97,0.0,0.01,0.0,0.02,93.2,5.7,September
4964,2013-10-02,39,calverton,MD,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Wednesday,2013,79970.63,0.4,0.41,0.0,0.04,0.06,88.8,5.7,October
4965,2018-10-03,38,bartlett,TN,threat,not_fleeing,False,Male,B,unarmed,True,36 - 49,Wednesday,2018,81158.0,0.79,0.16,0.0,0.02,0.03,94.2,5.7,October
4966,2016-11-29,55,friendswood,TX,no_threat,flee,True,Male,W,armed,False,50 - 64,Tuesday,2016,91458.0,0.81,0.03,0.0,0.04,0.12,95.0,5.7,November
4967,2014-09-30,32,friendswood,TX,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2014,91458.0,0.81,0.03,0.0,0.04,0.12,95.0,5.7,September
4968,2017-01-07,41,elkridge,MD,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Saturday,2017,79970.63,0.4,0.41,0.0,0.04,0.06,91.9,5.6,January
4969,2015-03-22,21,islip,NY,threat,flee,False,Male,B,unarmed,False,20 - 35,Sunday,2015,70351.7,0.45,0.23,0.01,0.08,0.21,92.4,5.6,March
4970,2014-09-27,18,three way,TN,threat,not_fleeing,False,Male,W,armed,False,13 - 19,Saturday,2014,71765.0,0.88,0.12,0.0,0.0,0.0,93.3,5.6,September
4971,2018-01-23,18,league city,TX,threat,flee,False,Male,H,armed,False,13 - 19,Tuesday,2018,93675.0,0.73,0.06,0.0,0.05,0.16,95.3,5.6,January
4972,2015-08-22,64,king george,VA,no_threat,not_fleeing,False,Male,W,armed,False,50 - 64,Saturday,2015,61867.68,0.51,0.25,0.0,0.03,0.07,90.3,5.6,August
4973,2013-02-12,18,south lyon,MI,threat,not_fleeing,False,Male,B,unarmed,False,13 - 19,Tuesday,2013,61523.0,0.94,0.01,0.0,0.02,0.03,91.5,5.5,February
4974,2013-05-10,49,eureka,MO,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Friday,2013,83704.0,0.95,0.01,0.0,0.02,0.02,94.9,5.5,May
4975,2017-01-01,21,allen,TX,threat,flee,False,Male,B,unarmed,False,20 - 35,Sunday,2017,103051.0,0.69,0.08,0.0,0.12,0.11,95.6,5.5,January
4976,2015-07-23,44,meadow vista,CA,threat,not_fleeing,False,Female,W,armed,True,36 - 49,Thursday,2015,62652.87,0.18,0.07,0.01,0.11,0.34,94.1,5.4,July
4977,2015-12-25,31,palo alto,CA,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Friday,2015,136519.0,0.65,0.02,0.0,0.27,0.06,97.4,5.4,December
4978,2017-04-27,26,middletown,DE,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Thursday,2017,84451.0,0.61,0.28,0.0,0.04,0.07,93.3,5.4,April
4979,2013-10-23,27,minnetonka,MN,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2013,78589.0,0.91,0.04,0.0,0.03,0.02,97.5,5.4,October
4980,2017-07-09,34,bainbridge island,WA,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Sunday,2017,101689.0,0.92,0.0,0.01,0.03,0.04,98.4,5.4,July
4981,2013-06-09,21,hampden,ME,threat,not_fleeing,False,Male,W,armed,True,20 - 35,Sunday,2013,45397.47,0.93,0.02,0.02,0.02,0.01,99.1,5.3,June
4982,2014-12-17,18,shoreview,MN,threat,not_fleeing,False,Male,W,armed,True,13 - 19,Wednesday,2014,79252.0,0.89,0.02,0.0,0.07,0.02,96.3,5.3,December
4983,2017-06-13,36,hampton,NH,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Tuesday,2017,54026.32,0.93,0.02,0.0,0.02,0.03,96.6,5.3,June
4984,2013-02-21,72,manchester,PA,threat,not_fleeing,False,Male,W,armed,True,Over 65,Thursday,2013,51910.0,0.92,0.03,0.0,0.01,0.04,88.4,5.3,February
4985,2013-09-07,29,jasper,TN,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Saturday,2013,47500.0,0.89,0.08,0.0,0.01,0.02,82.5,5.3,September
4986,2013-12-06,23,alamo heights,TX,no_threat,not_fleeing,False,Male,W,armed,False,20 - 35,Friday,2013,121086.0,0.84,0.01,0.0,0.01,0.14,97.9,5.3,December
4987,2017-03-11,51,midlothian,TX,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Saturday,2017,74881.0,0.82,0.03,0.0,0.01,0.14,92.2,5.3,March
4988,2014-07-09,26,sugar land,TX,no_threat,not_fleeing,False,Male,W,armed,False,20 - 35,Wednesday,2014,104939.0,0.5,0.07,0.0,0.33,0.1,92.8,5.3,July
4989,2013-02-25,33,kaysville,UT,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Monday,2013,85139.0,0.95,0.0,0.0,0.01,0.04,98.0,5.3,February
4990,2014-05-30,31,green valley,AZ,threat,not_fleeing,False,Male,H,unarmed,False,20 - 35,Friday,2014,42495.67,0.32,0.04,0.02,0.03,0.28,96.4,5.2,May
4991,2018-02-21,37,fort washington,MD,threat,flee,False,Male,B,unarmed,False,36 - 49,Wednesday,2018,104132.0,0.13,0.71,0.0,0.09,0.07,91.8,5.2,February
4992,2014-08-05,22,beavercreek,OH,threat,not_fleeing,False,Male,B,unarmed,False,20 - 35,Tuesday,2014,81379.0,0.88,0.03,0.0,0.06,0.03,96.9,5.2,August
4993,2018-09-09,39,missouri city,TX,no_threat,not_fleeing,False,Female,B,unarmed,False,36 - 49,Sunday,2018,87955.0,0.32,0.39,0.0,0.15,0.14,93.1,5.2,September
4994,2013-03-19,35,deatsville,AL,threat,not_fleeing,False,Male,W,armed,False,20 - 35,Tuesday,2013,78125.0,0.78,0.2,0.0,0.0,0.02,96.3,5.1,March
4995,2018-01-13,42,huntersville,NC,no_threat,not_fleeing,False,Male,W,armed,False,36 - 49,Saturday,2018,90253.0,0.81,0.09,0.0,0.03,0.07,95.4,5.1,January
4996,2017-09-10,76,huntersville,NC,threat,not_fleeing,False,Male,W,armed,False,Over 65,Sunday,2017,90253.0,0.81,0.09,0.0,0.03,0.07,95.4,5.1,September
4997,2018-03-12,46,manhasset,NY,threat,not_fleeing,False,Male,B,unarmed,False,36 - 49,Monday,2018,70351.7,0.45,0.23,0.01,0.08,0.21,92.1,5.1,March
4998,2016-08-30,36,graham,WA,threat,not_fleeing,False,Male,W,armed,True,36 - 49,Tuesday,2016,59315.28,0.7,0.05,0.01,0.07,0.15,94.5,5.1,August
4999,2018-11-27,19,centennial,CO,threat,flee,True,Male,W,armed,False,13 - 19,Tuesday,2018,91941.0,0.86,0.03,0.0,0.04,0.07,97.6,5.0,November
5000,2018-11-15,18,centennial,CO,no_threat,not_fleeing,False,Male,W,armed,False,13 - 19,Thursday,2018,91941.0,0.86,0.03,0.0,0.04,0.07,97.6,5.0,November
5001,2018-06-23,38,centennial,CO,threat,flee,False,Male,W,armed,False,36 - 49,Saturday,2018,91941.0,0.86,0.03,0.0,0.04,0.07,97.6,5.0,June
5002,2017-10-29,50,centennial,CO,threat,not_fleeing,False,Male,W,armed,False,50 - 64,Sunday,2017,91941.0,0.86,0.03,0.0,0.04,0.07,97.6,5.0,October
5003,2017-05-31,17,centennial,CO,no_threat,flee,False,Male,W,armed,False,13 - 19,Wednesday,2017,91941.0,0.86,0.03,0.0,0.04,0.07,97.6,5.0,May
5004,2016-03-02,36,bel air,MD,no_threat,not_fleeing,False,Male,W,armed,True,36 - 49,Wednesday,2016,66828.0,0.9,0.04,0.0,0.02,0.04,95.5,5.0,March
5005,2016-03-02,36,bel air,MD,no_threat,not_fleeing,False,Male,W,armed,True,36 - 49,Wednesday,2016,52656.0,0.97,0.01,0.0,0.01,0.01,98.1,5.0,March
5006,2014-05-19,37,bel air,MD,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Monday,2014,66828.0,0.9,0.04,0.0,0.02,0.04,95.5,5.0,May
5007,2014-05-19,37,bel air,MD,threat,not_fleeing,False,Male,H,armed,False,36 - 49,Monday,2014,52656.0,0.97,0.01,0.0,0.01,0.01,98.1,5.0,May
5008,2013-08-17,19,bel air,MD,threat,not_fleeing,False,Male,W,armed,True,13 - 19,Saturday,2013,66828.0,0.9,0.04,0.0,0.02,0.04,95.5,5.0,August
5009,2013-08-17,19,bel air,MD,threat,not_fleeing,False,Male,W,armed,True,13 - 19,Saturday,2013,52656.0,0.97,0.01,0.0,0.01,0.01,98.1,5.0,August
